Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,u_ila_2_tx_aresetn,u_ila_2_tx_aresetn_1,u_ila_2_tx_aresetn_2,u_ila_2_tx_aresetn_3
633,633,0,0,f83f2c14,8ed491c69ecdcfcbf7c762d2c0c321da14c1d8e205c04eec99c046f6ccc27d00,0,2df37138,ae35e7ed6e2f57e4f8277ddb7c1f92d33116cacc550c53c728024fc3edf7d8c0,0,6ddbe927,163fa6078e3c6afd7a383ff3f33268e91f2c25e02924b2d7461b48d0b01117ca,f,bcbcbcbc,151036c9ff05a3c4c1fb95c19ff120c0dbe74ec0b6de1ec26bd683c531cf68ca,0,0,0,1,0,1,1,1,0,1,1,1,1,1
634,634,0,0,55c94f10,113ea820c33f7617d33fa90d403e8303163b46f9683635ef553092e505299cdc,0,77e83fc0,1ae6b630c5efb636daf94e3b1804623e3b0edd3f0018b63f2821ec3d77298d3a,0,eb013bc3,12d1541c9dd81f252ae1f62c81eaa73366f4053996feed3cd008453fcf12ff3f,f,bcbcbcbc,6514f63fcf1dc83e7626ff3b212ead379e34ed31c139e62a6a3dc622803fc219,0,0,0,1,0,1,1,1,0,1,1,1,1,1
635,635,0,0,971b84d0,7ec3bd0299c7e70c25cdbd16fed3fe1ff8db6c28dee4d22f76eefe3581f8c93a,0,3d345632,b2f585c0c1eb09c054e230c1a9d9f3c3fad140c879cbfacd50c6fcd4a1c219dd,0,5d21dd3d,830fe9c869056bc42bfb74c10cf117c050e75dc036de45c2f9d5c1c5d0cebbca,f,bcbcbcbc,c3cdabcb15c838d2d5c3f0d91fc1a2e206c014ec90c009f6bac2400076c6740a,0,0,0,1,0,1,1,1,0,1,1,1,1,1
636,636,0,0,7708383f,4427c1dab31eeed25a1542cc740beac6430107c30af7b5c00bed01c089e3f1c0,0,0cc075eb,282b9b3924326b34d837e42d1e3c3026d93e811df93f1114753f1e0a513de8ff,0,36c62ad5,f314f03f541eaa3eee26ca3b892e6237f3348e31013a762a943d4722923f3819,f,bcbcbcbc,be3faf17d83fe50d4f3ec0032d3b83f9883670ef7d30cae53429cfdcdd20bbd4,0,0,0,1,0,1,1,1,0,1,1,1,1,1
637,637,0,0,3dd69cc5,bffaa33bfd04943e1a0feb3fd4189e3fec21b13d252a2f3a4a312f352b37d32e,0,df3612f0,07c201df46c02de826c0f5f1a8c119fcc4c4560664c96a106acf131aaed61023,0,6d3fe109,67cd03ccccc7a1d2a2c369da04c128e303c0a4eca5c09ef6e7c2d600b9c6090b,f,bcbcbcbc,7cc7ab0cffcc8416d1d3c81fc5db3d28a6e4a92f3beedd3544f8b03a8002023e,0,0,0,1,0,1,1,1,0,1,1,1,1,1
638,638,0,0,7b3d9322,89e15ec1f3d844c45cd1b2c8f7ca8aceeec5a7d562c2dadd69c0ece612c0a3f0,0,0fe4382f,a23ca7fd97387bf31833a1e94b2c5ae05b24e2d77d1b71d0eb1138cae30760c5,0,92cf4b1a,cb3f2217cc3f510d2b3e2903f33aedf83836deee1a3040e5c02852dc5b204dd4,f,bcbcbcbc,e91e1ad3931566ccb00b05c780011ac346f7bec046ed01c0c0e3e7c0f3da6bc3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
639,639,0,0,ccc27d00,4738432d6b3c7725033fb51cfe3f3713553f3b090e3d02ff3639d0f4e633e8ea,0,edf7d8c0,6dd8ed24f4e0ca2c48ea823329f4e93859feda3c93083c3f951200401d1c203f,0,b01117ca,c3c73f0d5bcd11173fd44b2042dcb2282fe50d30ccee2e36daf8ec3a1703273e,f,bcbcbcbc,bf04873ede0ee73f9c18a53fb821c13df729483a223151350c37fd2e8d3b7427,0,0,0,1,0,1,1,1,0,0,1,1,1,1
640,640,0,0,05299cdc,37c0d5f2dec1fefc1cc53a07ddc9481100d0e31a5ed7cf23c7dfd02b02e9b132,0,77298d3a,a60582c468fb81c148f11bc089e757c06ade35c227d6a8c5f7ce99ca08c9e8d0,0,cf12ff3f,651eafd205150ecc1c0bc1c6e900ecc2b1f6a8c0b6ec02c039e301c179da9cc3,f,bcbcbcbc,23d92ec486d193c81acb64ce08c679d572c2a6dd70c0b4e60fc068f051c182fa,0,0,0,1,0,1,1,1,0,0,1,1,1,1
641,641,0,0,81f8c93a,8d32cbe8a42b93df9d2330d7ad1ad9cf0e11bdc9ff0605c5c2fcd0c19bf232c0,0,a1c219dd,1e1eb73ebe26e03b5f2e8037d034b531e739a42a833d7b228b3f7019f23fbe0f,0,d0cebbca,5605a73e710fef3f2719943f3722993d682a093a8231fd345837962ec33bfd26,f,bcbcbcbc,573ca825f83eec1cfd3f71135e3f7709203d40ff51390df50a3421eb6e2dbfe1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
642,642,0,0,89e3f1c0,20eb09340bf550393eff1f3d76095e3f7013fd3fea1cf83ea725573c6d2d2a38,0,513de8ff,eac776d2b7c338da0fc1f1e204c069ec9cc062f6d5c299009ec6cd0adfcbb914,0,923f3819,acd864c41fd1dfc8c5cac3cec9c5ebd54ac226de5fc03fe716c0faf070c118fb,f,bcbcbcbc,cfc1c1fc04c5fd06bcc90d11d8cfac1a2fd79c2392dfa32bc9e88c3299f22938,0,0,0,1,0,1,1,1,0,0,1,1,1,1
643,643,0,0,2b37d32e,69f00fc0b5e670c0a7dd72c27bd507c665ce19cb94c885d12fc422d951c1bee1,0,aed61023,d13f8d0d3a3e67030b3b2af9593619ef423078e5ef2884dc90207ad45b178ccd,0,b9c6090b,883c2e25123f651cff3fe112483fe208f33ca9fe0d3978f4b23393ea032d3be1,f,bcbcbcbc,d12bc8dfd0235fd7e51a01d04911dec93c071dc5fffcdec1d7f237c004e932c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
644,644,0,0,12c0a3f0,fc2e0d3750352331483af829c13db921a53f9d18e83fe00e873ec1048d3b83fa,0,e30760c5,36cdd71612d416200fdc8228f8e4e52f91ee0d369df8d43ad902183e030dc63f,0,5b204dd4,f4c157fd40c593070dca9e113cd0351ba4d7192414e0112c56e9e8322df37138,f,bcbcbcbc,cff4353901ff0d3d3909553f3513fe3fb31c033f75256b3c422d4738e533b232,0,0,0,1,0,1,1,1,0,0,1,1,1,1
645,645,0,0,e633e8ea,e7c0bee301c044edbec045f71ac37e0105c7ae0b65cc921519d3e81ef2da7327,0,1d1c203f,3f1532cc580bddc62701ffc2eef6b1c0f0ec01c070e3f6c0aada88c3dad2a6c7,0,1703273e,632b46df5323ebd65c1a9ecfb8108ec9a606e2c469fcbbc143f22bc077e83fc0,f,bcbcbcbc,eee669c0dbdd61c2a9d5edc58bcef6cab3c85bd144c4f1d85ec188e112c0e6ea,0,0,0,1,0,1,1,1,0,1,1,1,1,1
646,646,0,0,02e9b132,b13a46f8de353deeaa2fa8e43e28c7dbca1fd3d3851600cdad0c7dc782026bc3,0,08c9e8d0,350fec3fee189b3f0422a93d3a2a233a5c3120353a37c02ead3b2e279a3e9b1e,0,79da9cc3,63f5783998ff3a3dce096a3fc513fb3f3a1de83eef25393cac2dff373d345632,f,bcbcbcbc,2f354b312e3a262ab03ded219e3fd618eb3f1b0f943efe04a43bc0fa2c37a5f0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
647,647,0,0,9bf232c0,cedc3329c8e57c306eef873681f92d3bbe034e3ee30dd73fad17be3fdc20033e,0,f23fbe0f,49d1c0c8e7ca9ccee2c5bdd55ac2f2dd66c006e713c0bef063c1dbfa4ec41905,0,c33bfd26,63e67bc05cdd8bc238d52dc62cce4bcb67c8c3d10fc469d940c10de20cc075eb,f,bcbcbcbc,01c00aedb4c008f707c34101e9c6720b41cc5815edd2b21ec0da432788e3d22e,0,0,0,1,0,1,1,1,0,1,1,1,1,1
648,648,0,0,6d2d2a38,4100bbc20bf691c016ec06c0a3e21fc1f1d9d4c339d214c8accbc3cd77c6bad4,0,dfcbb914,083f9c1cfe3f1c13513f1f09053de6fe2939b4f4d633cdea2f2d70e16025dcd8,0,70c118fb,8235ea306c3ab429d83d6d21ae3f4a18e23f890e743e68046c3b2afadf3612f0,f,bcbcbcbc,ff3577eed32fdfe46e28f9dbff1fffd3be1625cde90c99c7bf027fc383f8f1c0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
649,649,0,0,51c1bee1,c5226a3de52ac239ec319e34ac37222eff3b7726c83ed01df63f6614803f760a,0,5b178ccd,27c55607ecc9631113d0fd1a74d7e623dfdfe42b1de9c332f1f254381afd743c,0,032d3be1,00c09aedcbc09df735c3d8012ec7060c9bcce61558d3361f3bdbb9270fe4382f,f,bcbcbcbc,90e5543033ef673644f9153b8103403ea70dd33f7417c33fa720123e0429c93a,0,0,0,1,0,1,1,1,0,1,1,1,1,1
650,650,0,0,8d3b83fa,84c56ad61ec2b5de4ec0dae720c09ef194c1bffba2c4fd0535c9141030cfc119,0,030dc63f,86231ad7931ac6cff310aec9e306fac4a6fcc9c17ff230c0b0e839c07bdfe5c1,0,2df37138,ae35e7ed6e2f57e4f8277ddb7c1f92d33116cacc550c53c728024fc3edf7d8c0,f,bcbcbcbc,47f699c050ec05c0dae214c122dac0c363d2f6c7d0cb9dcd92c68dd4cdc29bdc,0,0,0,1,0,1,1,1,0,1,1,1,1,1
651,651,0,0,f2da7327,2e3f3c08be3c01fec038d3f34e33f5e98b2ca8e0a52428d8ce1badd0411269ca,0,dad2a6c7,5aff283d9209623f8b13fc3f031df33ebe254e3c812d1d381a347c325d39902b,0,77e83fc0,1ae6b630c5efb636daf94e3b1804623e3b0edd3f0018b63f2821ec3d77298d3a,f,bcbcbcbc,b82adc39c631c1348e374d2ee93ba826bc3e071ef43fa014883fb20a7b3d7e00,0,0,0,1,0,1,1,1,0,1,1,1,1,1
652,652,0,0,82026bc3,acd0cc1b27d8a324a6e08a2cf4e94d33d1f3c038fffdbe3c3a082e3f3f120040,0,9a3e9b1e,90dd7ac266d513c653ce29cb86c898d125c438d94cc1d7e10ec03beb74c027f5,0,3d345632,b2f585c0c1eb09c054e230c1a9d9f3c3fad140c879cbfacd50c6fcd4a1c219dd,f,bcbcbcbc,2ec281de54c0a1e71cc062f187c182fb8bc4c00516c9d80f08cf89193bd69222,0,0,0,1,0,1,1,1,0,1,1,1,1,1
653,653,0,0,dc20033e,151036c9ff05a3c4c1fb95c19ff120c0dbe74ec0b6de1ec26bd683c531cf68ca,0,4ec41905,533ae229c83da121a83f8318e63fc40e813ea504833b67fafe364ef011319be6,0,0cc075eb,282b9b3924326b34d837e42d1e3c3026d93e811df93f1114753f1e0a513de8ff,f,bcbcbcbc,d23c3efedc380ff473332feab72cdde0d72458d8051cd6d07b128aca78089dc5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
654,654,0,0,77c6bad4,6514f63fcf1dc83e7626ff3b212ead379e34ed31c139e62a6a3dc622803fc219,0,6025dcd8,c2c061f722c39b0112c7ca0b76ccac152dd3011f09db8927d8e30f2f5fed6035,0,df3612f0,07c201df46c02de826c0f5f1a8c119fcc4c4560664c96a106acf131aaed61023,f,bcbcbcbc,f7d7712471e05e2cbae9283395f3a338c2fdab3cfd07243f04120040951b383f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
655,655,0,0,803f760a,c3cdabcb15c838d2d5c3f0d91fc1a2e206c014ec90c009f6bac2400076c6740a,0,1afd743c,972f8ee42828afdbb11fbed36b16efcc910c6fc7650262c32af8e2c021ee00c0,0,0fe4382f,a23ca7fd97387bf31833a1e94b2c5ae05b24e2d77d1b71d0eb1138cae30760c5,f,bcbcbcbc,3c06bac4fefba2c1dbf124c014e848c0ebde0ec29ad66ac558cf46ca56c983d0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
656,656,0,0,30cfc119,be3faf17d83fe50d4f3ec0032d3b83f9883670ef7d30cae53429cfdcdd20bbd4,0,7bdfe5c1,8aef96369df9373bdb03553eff0dd93fc717bb3ff420fc3d4829a63a8e30cf35,0,edf7d8c0,6dd8ed24f4e0ca2c48ea823329f4e93859feda3c93083c3f951200401d1c203f,f,bcbcbcbc,991dd43e4526143cf72dcb377b341432a739142b583dfa22783ffa19f83f5010,0,0,0,1,0,1,1,1,0,0,1,1,1,1
657,657,0,0,411269ca,7cc7ab0cffcc8416d1d3c81fc5db3d28a6e4a92f3beedd3544f8b03a8002023e,0,5d39902b,fbeb07c08ae224c1dad9dec325d222c89ccbd4cd6bc6cfd4b3c2e5dc8dc0e2e5,0,77298d3a,a60582c468fb81c148f11bc089e757c06ade35c227d6a8c5f7ce99ca08c9e8d0,f,bcbcbcbc,33c80dd2eac3bfd92bc16be208c0daeb88c0cdf5a9c202005cc6380a88cb2a14,0,0,0,1,0,1,1,1,0,0,1,1,1,1
658,658,0,0,3f120040,e91e1ad3931566ccb00b05c780011ac346f7bec046ed01c0c0e3e7c0f3da6bc3,0,74c027f5,fe318e34ba370f2e093c6126ce3eb71df73f4b147d3f5a0a623d2500b539eff5,0,a1c219dd,1e1eb73ebe26e03b5f2e8037d034b531e739a42a833d7b228b3f7019f23fbe0f,f,bcbcbcbc,dc3f210e5c3efd03443bc0f9a836abefa53001e6632902dd1121e9d4e717eacd,0,0,0,1,0,1,1,1,0,0,1,1,1,1
659,659,0,0,31cf68ca,bf04873ede0ee73f9c18a53fb821c13df729483a223151350c37fd2e8d3b7427,0,11319be6,4bc0f4e722c0b9f19bc1dcfbadc4190644c92f1042cfdb197fd6dd22cddefa2a,0,513de8ff,eac776d2b7c338da0fc1f1e204c069ec9cc062f6d5c299009ec6cd0adfcbb914,f,bcbcbcbc,dbcc4a16a5d3931f93db0d286fe4802f00eebc3507f8983a4302f33d6f0cb83f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
660,660,0,0,803fc219,23d92ec486d193c81acb64ce08c679d572c2a6dd70c0b4e60fc068f051c182fa,0,5fed6035,b338b7f33d33dbe9772c8fe08d2412d8b41b9ad0251259ca200878c5e5fd17c2,0,aed61023,d13f8d0d3a3e67030b3b2af9593619ef423078e5ef2884dc90207ad45b178ccd,f,bcbcbcbc,cd158bccec0b21c7bd012dc383f7c7c080ed00c0f7e3ddc025db57c345d35fc7,0,0,0,1,0,1,1,1,0,1,1,1,1,1
661,661,0,0,76c6740a,573ca825f83eec1cfd3f71135e3f7709203d40ff51390df50a3421eb6e2dbfe1,0,21ee00c0,bfe09f2c0eea5e33edf3cd381bfec73c5608333f5a120040e61b2a3fbb24b53c,0,e30760c5,36cdd71612d416200fdc8228f8e4e52f91ee0d369df8d43ad902183e030dc63f,f,bcbcbcbc,a30ee43f6318ab3f8321d13dc829613afb307335ed36262f763ba5277a3e1f1f,0,0,0,1,0,1,1,1,0,1,1,1,1,1
662,662,0,0,dd20bbd4,cfc1c1fc04c5fd06bcc90d11d8cfac1a2fd79c2392dfa32bc9e88c3299f22938,0,8e30cf35,a5fb8fc184f11ec0c1e751c09ede25c256d68fc51ecf77ca28c9bfd098c43dd8,0,1d1c203f,3f1532cc580bddc62701ffc2eef6b1c0f0ec01c070e3f6c0aada88c3dad2a6c7,f,bcbcbcbc,b0d175c83ccb3dce22c64cd583c272dd78c07ce60dc02cf045c144fa18c48204,0,0,0,1,0,1,1,1,0,1,1,1,1,1
663,663,0,0,8002023e,d12bc8dfd0235fd7e51a01d04911dec93c071dc5fffcdec1d7f237c004e932c0,0,8dc0e2e5,8d26f53b352e9f37ae34dc31cd39d12a723daf22843fa819f53ffa0fc33ee305,0,08c9e8d0,350fec3fee189b3f0422a93d3a2a233a5c3120353a37c02ead3b2e279a3e9b1e,f,bcbcbcbc,ed3e221dfc3fac13673fb409323d7dff6c3949f52e345beb992df5e1da2554d9,0,0,0,1,0,1,1,1,0,1,1,1,1,1
664,664,0,0,f3da6bc3,cff4353901ff0d3d3909553f3513fe3fb31c033f75256b3c422d4738e533b232,0,b539eff5,cbc307da1ac1bbe205c02fec94c025f6c3c25c0083c6900abccb7f144bd2e81d,0,f23fbe0f,49d1c0c8e7ca9ccee2c5bdd55ac2f2dd66c006e713c0bef063c1dbfa4ec41905,f,bcbcbcbc,edc4c1069cc9d110afcf741a00d769235ddf762b90e866325df20c3883fc423c,0,0,0,1,0,1,1,1,0,1,1,1,1,1
665,665,0,0,8d3b7427,eee669c0dbdd61c2a9d5edc58bcef6cab3c85bd144c4f1d85ec188e112c0e6ea,0,cddefa2a,483ea403223b66f9793654ef6a30b0e51e29b8dcc520a7d49417b2cdc90d07c8,0,dfcbb914,083f9c1cfe3f1c13513f1f09053de6fe2939b4f4d633cdea2f2d70e16025dcd8,f,bcbcbcbc,03248fd71c1b2ad08411fec9790735c53dfdedc112f33cc03de92dc0fddfc1c1,0,0,0,1,0,1,1,1,0,1,1,1,1,1
666,666,0,0,51c182fa,2f354b312e3a262ab03ded219e3fd618eb3f1b0f943efe04a43bc0fa2c37a5f0,0,e5fd17c2,e6d3e11fdddb5328c0e4bc2f56eeed3560f8bb3a9c02093ec70cc03f9e16d53f,0,5b178ccd,27c55607ecc9631113d0fd1a74d7e623dfdfe42b1de9c332f1f254381afd743c,f,bcbcbcbc,c4fefb3cfd084c3ffb12ff3f7d1c0e3f44257f3c162d6438c133d8321939fe2b,0,0,0,1,0,1,1,1,0,1,1,1,1,1
667,667,0,0,6e2dbfe1,01c00aedb4c008f707c34101e9c6720b41cc5815edd2b21ec0da432788e3d22e,0,bb24b53c,940bf9c6640111c32af7bac02bed01c0a7e3ebc0dcda74c306d389c756cc11cd,0,030dc63f,86231ad7931ac6cff310aec9e306fac4a6fcc9c17ff230c0b0e839c07bdfe5c1,f,bcbcbcbc,0fde51c2d7d5d4c5b2ced4cad2c831d15bc4c1d86bc152e115c0acea62c092f4,0,0,0,1,0,1,1,1,0,1,1,1,1,1
668,668,0,0,99f22938,ff3577eed32fdfe46e28f9dbff1fffd3be1625cde90c99c7bf027fc383f8f1c0,0,98c43dd8,b618a23fd021ba3d0c2a3d3a343142351a37ea2e973b5e278d3ed01ee93f7915,0,dad2a6c7,5aff283d9209623f8b13fc3f031df33ebe254e3c812d1d381a347c325d39902b,f,bcbcbcbc,153a542aa03d2122973f0e19ee3f570fa13e3b05ba3bfdfa4b37e0f0723126e7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
669,669,0,0,04e932c0,90e5543033ef673644f9153b8103403ea70dd33f7417c33fa720123e0429c93a,0,c33ee305,0acb76cefcc58fd56bc2bedd6dc0cee610c083f057c19efa38c4dc04a1c8fa0e,0,9a3e9b1e,90dd7ac266d513c653ce29cb86c898d125c438d94cc1d7e10ec03beb74c027f5,f,bcbcbcbc,acc0cbf6f4c20401cdc6360b1dcc1e15c2d27c1e8eda122751e3a82ecfec0c35,0,0,0,1,0,1,1,1,0,0,1,1,1,1
670,670,0,0,e533b232,47f699c050ec05c0dae214c122dac0c363d2f6c7d0cb9dcd92c68dd4cdc29bdc,0,4bd2e81d,fd3f56135a3f5b09173d23ff4439f1f4fa3307eb5a2da6e191250dd9d21c73d1,0,4ec41905,533ae229c83da121a83f8318e63fc40e813ea504833b67fafe364ef011319be6,f,bcbcbcbc,fc2f17e59d282cdc34202cd4f8164bcd250db6c7fc0293c3bff8fcc0b2ee02c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
671,671,0,0,12c0e6ea,b82adc39c631c1348e374d2ee93ba826bc3e071ef43fa014883fb20a7b3d7e00,0,c90d07c8,cbc92811eacfc51a45d7b423aadfb82be4e89d32b5f23738ddfc603c1a07fd3e,0,6025dcd8,c2c061f722c39b0112c7ca0b76ccac152dd3011f09db8927d8e30f2f5fed6035,f,bcbcbcbc,f8ee463607f9fd3a4403323e6c0dce3f3b17c93f7220213ed528e13a2b302036,0,0,0,1,0,1,1,1,0,0,1,1,1,1
672,672,0,0,2c37a5f0,2ec281de54c0a1e71cc062f187c182fb8bc4c00516c9d80f08cf89193bd69222,0,9e16d53f,cb1aeecf2e11cec9200712c5e3fcd8c1bbf235c0eae834c0b0dfd6c14ad70fc5,0,1afd743c,972f8ee42828afdbb11fbed36b16efcc910c6fc7650262c32af8e2c021ee00c0,f,bcbcbcbc,8aec03c010e309c154daabc38fd2d9c7f3cb77cdadc660d4dfc268dca1c059e5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
673,673,0,0,88e3d22e,d23c3efedc380ff473332feab72cdde0d72458d8051cd6d07b128aca78089dc5,0,56cc11cd,5509593f5013fe3fcd1cfe3e8c25623c562d3a38f633a1324139bc2b163db923,0,7bdfe5c1,8aef96369df9373bdb03553eff0dd93fc717bb3ff420fc3d4829a63a8e30cf35,f,bcbcbcbc,9f31e4346f37772ed43bd926b03e3d1ef13fda148f3fef0a8c3dbc00f63984f6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
674,674,0,0,83f8f1c0,f7d7712471e05e2cbae9283395f3a338c2fdab3cfd07243f04120040951b383f,0,e93f7915,93d5f9c57ace06cba4c86ed13ac408d958c1a1e111c001eb6cc0ebf469c21dff,0,5d39902b,fbeb07c08ae224c1dad9dec325d222c89ccbd4cd6bc6cfd4b3c2e5dc8dc0e2e5,f,bcbcbcbc,5bc069e719c026f17ac145fb75c48305f6c89d0fe1ce50190dd65e224cde8a2a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
675,675,0,0,0429c93a,3c06bac4fefba2c1dbf124c014e848c0ebde0ec29ad66ac558cf46ca56c983d0,0,a1c8fa0e,b83dd521a13fbc18e93f000f8e3ee204993ba4fa1e3789f03831d4e6112ac3dd,0,74c027f5,fe318e34ba370f2e093c6126ce3eb71df73f4b147d3f5a0a623d2500b539eff5,f,bcbcbcbc,f8384bf4973368eae32c13e1092588d83c1c00d1b612accab508b6c57bfe3ec2,0,0,0,1,0,1,1,1,0,1,1,1,1,1
676,676,0,0,cdc29bdc,991dd43e4526143cf72dcb377b341432a739142b583dfa22783ffa19f83f5010,0,d21c73d1,0fc35d01f6c68e0b52cc731501d3cb1ed7da5927a1e3e52e25ed3e3524f73a3a,0,11319be6,4bc0f4e722c0b9f19bc1dcfbadc4190644c92f1042cfdb197fd6dd22cddefa2a,f,bcbcbcbc,3ce0322c81e9033359f3863885fd973cc1071a3fc91100405e1b413f3f24e53c,0,0,0,1,0,1,1,1,0,1,1,1,1,1
677,677,0,0,7b3d7e00,33c80dd2eac3bfd92bc16be208c0daeb88c0cdf5a9c202005cc6380a88cb2a14,0,1a07fd3e,5828e2dbe61febd3a41614cdcd0c8cc7a20276c366f8edc05cee01c0c6e4b9c0,0,5fed6035,b338b7f33d33dbe9772c8fe08d2412d8b41b9ad0251259ca200878c5e5fd17c2,f,bcbcbcbc,3bfcb0c117f228c04de843c01fdfffc1c8d652c580cf25ca76c95ad0d1c4c7d7,0,0,0,1,0,1,1,1,0,1,1,1,1,1
678,678,0,0,3bd69222,dc3f210e5c3efd03443bc0f9a836abefa53001e6632902dd1121e9d4e717eacd,0,4ad70fc5,60f9203b9d03473ec30dd53f8e17c13fbf200b3e1929be3a6630f0357636c02f,0,21ee00c0,bfe09f2c0eea5e33edf3cd381bfec73c5608333f5a120040e61b2a3fbb24b53c,f,bcbcbcbc,1426293ccc2de93757343a328c39412b473d2d23703f321afa3f8c10e03e7906,0,0,0,1,0,1,1,1,0,1,1,1,1,1
679,679,0,0,78089dc5,dbcc4a16a5d3931f93db0d286fe4802f00eebc3507f8983a4302f33d6f0cb83f,0,163db923,c0e219c10cdac9c350d204c8bfcbaecd85c6a2d4c4c2b2dc95c0aae505c04eef,0,8e30cf35,a5fb8fc184f11ec0c1e751c09ede25c256d68fc51ecf77ca28c9bfd098c43dd8,f,bcbcbcbc,ffc38ed937c135e20ac0a0eb81c090f597c2c5ff41c6fb0965cbf013e2d1621d,0,0,0,1,0,1,1,1,0,1,1,1,1,1
680,680,0,0,951b383f,cd158bccec0b21c7bd012dc383f7c7c080ed00c0f7e3ddc025db57c345d35fc7,0,69c21dff,9c37392ef33b9226c23eee1df53f8514843f960a743d6200d0392bf6b13435ec,0,8dc0e2e5,8d26f53b352e9f37ae34dc31cd39d12a723daf22843fa819f53ffa0fc33ee305,f,bcbcbcbc,6a3e3a045b3bfdf9c736e6efcc3039e6912936dd462116d5201810ce5c0e51c8,0,0,0,1,0,1,1,1,0,1,1,1,1,1
681,681,0,0,56c983d0,a30ee43f6318ab3f8321d13dc829613afb307335ed36262f763ba5277a3e1f1f,0,112ac3dd,1ec07df18dc19ffb96c4dc0524c9f40f1acfa31951d6a92299decd2abbe7d831,0,b539eff5,cbc307da1ac1bbe205c02fec94c025f6c3c25c0083c6900abccb7f144bd2e81d,f,bcbcbcbc,79d35e1f60dbdd2738e4572fc5ed9b35cbf77f3a0502e43d330cb23f1116e03f,0,0,0,1,0,1,1,1,0,1,1,1,1,1
682,682,0,0,f83f5010,b0d175c83ccb3dce22c64cd583c272dd78c07ce60dc02cf045c144fa18c48204,0,24f73a3a,623314eaa32cc4e0c02442d8eb1bc3d060127bca5c0891c522fe27c2f3f351c0,0,cddefa2a,483ea403223b66f9793654ef6a30b0e51e29b8dcc520a7d49417b2cdc90d07c8,f,bcbcbcbc,280c3ec7fb0140c3c0f7d1c0bbed00c02ee4d3c057db44c371d343c7afccb6cc,0,0,0,1,0,1,1,1,0,1,1,1,1,1
683,683,0,0,88cb2a14,ed3e221dfc3fac13673fb409323d7dff6c3949f52e345beb992df5e1da2554d9,0,c6e4b9c0,d5e93933b1f3b038defdb33c1908293f1f120040af1b343f8824c93c732ccf38,0,e5fd17c2,e6d3e11fdddb5328c0e4bc2f56eeed3560f8bb3a9c02093ec70cc03f9e16d53f,f,bcbcbcbc,2a18b13f4f21e13d9a297a3ad4309535cd36502f5f3bd5276d3e541fe03f0616,0,0,0,1,0,1,1,1,0,0,1,1,1,1
684,684,0,0,e717eacd,edc4c1069cc9d110afcf741a00d769235ddf762b90e866325df20c3883fc423c,0,7636c02f,bff122c0fae74bc0d2de15c284d676c546cf56ca47c996d0afc40dd89cc18ae0,0,bb24b53c,940bf9c6640111c32af7bac02bed01c0a7e3ebc0dcda74c306d389c756cc11cd,f,bcbcbcbc,5fcb17ce3cc61ed594c23fdd7fc044e60ac0f1ef39c107fa03c4450456c8670e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
685,685,0,0,6f0cb83f,03248fd71c1b2ad08411fec9790735c53dfdedc112f33cc03de92dc0fddfc1c1,0,05c04eef,0a2ebd378b340232b339ff2a613de2227c3fe019f73f3510cf3e20060b3ce2fb,0,98c43dd8,b618a23fd021ba3d0c2a3d3a343142351a37ea2e973b5e278d3ed01ee93f7915,f,bcbcbcbc,fa3fe6136f3ff109443dbaff873985f5513495ebc42d2be20b2685d9591ddbd1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
